,Date,Open,Close,High,Low,Volume,S&P500,PeRatio,PsRatio,PbRatio,EnterpriseValueRevenueRatio,EnterpriseValueEDITDARatio,BasicEPS
1850,2020-09-09,117.260002,117.32,119.139999,115.260002,176940500,3398.96,28.522,6.119,19.927,26.443,99.617,0.653
1851,2020-09-10,120.360001,113.489998,120.5,112.5,182274400,3339.19,28.522,6.119,19.927,26.443,99.617,0.653
1852,2020-09-11,114.57,112.0,115.230003,110.0,180860300,3340.97,28.522,6.119,19.927,26.443,99.617,0.653
1853,2020-09-14,114.720001,115.360001,115.93,112.800003,140150100,3383.54,28.522,6.119,19.927,26.443,99.617,0.653
1854,2020-09-15,118.330002,115.540001,118.830002,113.610001,184642000,3401.2,28.522,6.119,19.927,26.443,99.617,0.653
1855,2020-09-16,115.230003,112.129997,116.0,112.040001,154679000,3385.49,28.522,6.119,19.927,26.443,99.617,0.653
1856,2020-09-17,109.720001,110.339996,112.199997,108.709999,178011000,3357.01,28.522,6.119,19.927,26.443,99.617,0.653
1857,2020-09-18,110.400002,106.839996,110.879997,106.089996,287104900,3319.47,28.522,6.119,19.927,26.443,99.617,0.653
1858,2020-09-21,104.540001,110.080002,110.190002,103.099998,195713800,3281.06,28.522,6.119,19.927,26.443,99.617,0.653
1859,2020-09-22,112.68,111.809998,112.860001,109.160004,183055400,3315.57,28.522,6.119,19.927,26.443,99.617,0.653
1860,2020-09-23,111.620003,107.120003,112.110001,106.769997,150718700,3236.92,28.522,6.119,19.927,26.443,99.617,0.653
1861,2020-09-24,105.169998,108.220001,110.25,105.0,167743300,3246.59,28.522,6.119,19.927,26.443,99.617,0.653
1862,2020-09-25,108.43,112.279999,112.440002,107.669998,149981400,3298.46,28.522,6.119,19.927,26.443,99.617,0.653
1863,2020-09-28,115.010002,114.959999,115.32,112.779999,137672400,3351.6,28.522,6.119,19.927,26.443,99.617,0.653
1864,2020-09-29,114.550003,114.089996,115.309998,113.57,99382200,3335.47,28.522,6.119,19.927,26.443,99.617,0.653
1865,2020-09-30,113.790001,115.809998,117.260002,113.620003,142675200,3363.0,35.121,7.5,27.2,30.693,113.622,0.74
1866,2020-10-01,117.639999,116.790001,117.720001,115.830002,116120400,3380.8,35.121,7.5,27.2,30.693,113.622,0.74
1867,2020-10-02,112.889999,113.019997,115.370003,112.220001,144712000,3348.44,35.121,7.5,27.2,30.693,113.622,0.74
1868,2020-10-05,113.910004,116.5,116.650002,113.550003,106243800,3408.63,35.121,7.5,27.2,30.693,113.622,0.74
1869,2020-10-06,115.699997,113.160004,116.120003,112.25,161498200,3360.95,35.121,7.5,27.2,30.693,113.622,0.74
1870,2020-10-07,114.620003,115.080002,115.550003,114.129997,96849000,3419.45,35.121,7.5,27.2,30.693,113.622,0.74
1871,2020-10-08,116.25,114.970001,116.400002,114.589996,83477200,3446.83,35.121,7.5,27.2,30.693,113.622,0.74
1872,2020-10-09,115.279999,116.970001,117.0,114.919998,100506900,3477.13,35.121,7.5,27.2,30.693,113.622,0.74
1873,2020-10-12,120.059998,124.400002,125.18,119.279999,240226800,3534.22,35.121,7.5,27.2,30.693,113.622,0.74
1874,2020-10-13,125.269997,121.099998,125.389999,119.650002,262330500,3511.93,35.121,7.5,27.2,30.693,113.622,0.74
1875,2020-10-14,121.0,121.190002,123.029999,119.620003,150712000,3488.67,35.121,7.5,27.2,30.693,113.622,0.74
1876,2020-10-15,118.720001,120.709999,121.199997,118.150002,112559200,3483.34,35.121,7.5,27.2,30.693,113.622,0.74
1877,2020-10-16,121.279999,119.019997,121.550003,118.809998,115393800,3483.81,35.121,7.5,27.2,30.693,113.622,0.74
1878,2020-10-19,119.959999,115.980003,120.419998,115.660004,120639300,3426.92,35.121,7.5,27.2,30.693,113.622,0.74
1879,2020-10-20,116.199997,117.510002,118.980003,115.629997,124423700,3443.12,35.121,7.5,27.2,30.693,113.622,0.74
1880,2020-10-21,116.669998,116.870003,118.709999,116.449997,89946000,3435.56,35.121,7.5,27.2,30.693,113.622,0.74
1881,2020-10-22,117.449997,115.75,118.040001,114.589996,101988000,3453.49,35.121,7.5,27.2,30.693,113.622,0.74
1882,2020-10-23,116.389999,115.040001,116.550003,114.279999,82572600,3465.39,35.121,7.5,27.2,30.693,113.622,0.74
1883,2020-10-26,114.010002,115.050003,116.550003,112.879997,111850700,3400.97,35.121,7.5,27.2,30.693,113.622,0.74
1884,2020-10-27,115.489998,116.599998,117.279999,114.540001,92276800,3390.68,35.121,7.5,27.2,30.693,113.622,0.74
1885,2020-10-28,115.050003,111.199997,115.43,111.099998,143937800,3271.03,35.121,7.5,27.2,30.693,113.622,0.74
1886,2020-10-29,112.370003,115.32,116.93,112.199997,146129200,3310.11,35.121,7.5,27.2,30.693,113.622,0.74
1887,2020-10-30,111.059998,108.860001,111.989998,107.720001,190272600,3269.96,35.121,7.5,27.2,30.693,113.622,0.74
1888,2020-11-02,109.110001,108.769997,110.68,107.32,122866900,3310.24,35.121,7.5,27.2,30.693,113.622,0.74
1889,2020-11-03,109.660004,110.440002,111.489998,108.730003,107624400,3369.16,35.121,7.5,27.2,30.693,113.622,0.74
1890,2020-11-04,114.139999,114.949997,115.589996,112.349998,138235500,3443.44,35.121,7.5,27.2,30.693,113.622,0.74
1891,2020-11-05,117.949997,119.029999,119.620003,116.870003,126387100,3510.45,35.121,7.5,27.2,30.693,113.622,0.74
1892,2020-11-06,118.32,118.690002,119.199997,116.129997,114457900,3509.44,35.121,7.5,27.2,30.693,113.622,0.74
1893,2020-11-09,120.5,116.32,121.989998,116.050003,154515300,3550.5,35.121,7.5,27.2,30.693,113.622,0.74
1894,2020-11-10,115.550003,115.970001,117.589996,114.129997,138023400,3545.53,35.121,7.5,27.2,30.693,113.622,0.74
1895,2020-11-11,117.190002,119.489998,119.629997,116.440002,112295000,3572.66,35.121,7.5,27.2,30.693,113.622,0.74
1896,2020-11-12,119.620003,119.209999,120.529999,118.57,103162300,3537.01,35.121,7.5,27.2,30.693,113.622,0.74
1897,2020-11-13,119.440002,119.260002,119.669998,117.870003,81581900,3585.15,35.121,7.5,27.2,30.693,113.622,0.74
1898,2020-11-16,118.919998,120.300003,120.989998,118.150002,91183000,3626.91,35.121,7.5,27.2,30.693,113.622,0.74
1899,2020-11-17,119.550003,119.389999,120.669998,118.959999,74271000,3609.53,35.121,7.5,27.2,30.693,113.622,0.74
1900,2020-11-18,118.610001,118.029999,119.82,118.0,76322100,3567.79,35.121,7.5,27.2,30.693,113.622,0.74
1901,2020-11-19,117.589996,118.639999,119.059998,116.809998,74113000,3581.87,35.121,7.5,27.2,30.693,113.622,0.74
1902,2020-11-20,118.639999,117.339996,118.769997,117.290001,73604300,3557.54,35.121,7.5,27.2,30.693,113.622,0.74
1903,2020-11-23,117.18,113.849998,117.620003,113.75,127959300,3577.59,35.121,7.5,27.2,30.693,113.622,0.74
1904,2020-11-24,113.910004,115.169998,115.849998,112.589996,113874200,3635.41,35.121,7.5,27.2,30.693,113.622,0.74
1905,2020-11-25,115.550003,116.029999,116.75,115.169998,76499200,3629.65,35.121,7.5,27.2,30.693,113.622,0.74
1906,2020-11-27,116.57,116.589996,117.489998,116.220001,46691300,3638.35,35.121,7.5,27.2,30.693,113.622,0.74
1907,2020-11-30,116.970001,119.050003,120.970001,116.809998,169410200,3621.63,35.121,7.5,27.2,30.693,113.622,0.74
1908,2020-12-01,121.010002,122.720001,123.470001,120.010002,127728200,3662.45,35.121,7.5,27.2,30.693,113.622,0.74
1909,2020-12-02,122.019997,123.080002,123.370003,120.889999,89004200,3669.01,35.121,7.5,27.2,30.693,113.622,0.74
1910,2020-12-03,123.519997,122.940002,123.779999,122.209999,78967600,3666.72,35.121,7.5,27.2,30.693,113.622,0.74
1911,2020-12-04,122.599998,122.25,122.860001,121.519997,78260400,3699.12,35.121,7.5,27.2,30.693,113.622,0.74
1912,2020-12-07,122.309998,123.75,124.57,122.25,86712000,3691.96,35.121,7.5,27.2,30.693,113.622,0.74
1913,2020-12-08,124.370003,124.379997,124.980003,123.089996,82225500,3702.25,35.121,7.5,27.2,30.693,113.622,0.74
1914,2020-12-09,124.529999,121.779999,125.949997,121.0,115089200,3672.82,35.121,7.5,27.2,30.693,113.622,0.74
1915,2020-12-10,120.5,123.239998,123.870003,120.150002,81312200,3668.1,35.121,7.5,27.2,30.693,113.622,0.74
1916,2020-12-11,122.43,122.410004,122.760002,120.550003,86939800,3663.46,35.121,7.5,27.2,30.693,113.622,0.74
1917,2020-12-14,122.599998,121.779999,123.349998,121.540001,79184500,3647.49,35.121,7.5,27.2,30.693,113.622,0.74
1918,2020-12-15,124.339996,127.879997,127.900002,124.129997,157243700,3694.62,35.121,7.5,27.2,30.693,113.622,0.74
1919,2020-12-16,127.410004,127.809998,128.369995,126.559998,98208600,3701.17,35.121,7.5,27.2,30.693,113.622,0.74
1920,2020-12-17,128.899994,128.699997,129.580002,128.039993,94359800,3722.48,35.121,7.5,27.2,30.693,113.622,0.74
1921,2020-12-18,128.960007,126.660004,129.100006,126.120003,192541500,3709.41,35.121,7.5,27.2,30.693,113.622,0.74
1922,2020-12-21,125.019997,128.229996,128.309998,123.449997,121251600,3694.92,35.121,7.5,27.2,30.693,113.622,0.74
1923,2020-12-22,131.610001,131.880005,134.410004,129.649994,168904800,3687.26,35.121,7.5,27.2,30.693,113.622,0.74
1924,2020-12-23,132.160004,130.960007,132.429993,130.779999,88223700,3690.01,35.121,7.5,27.2,30.693,113.622,0.74
1925,2020-12-24,131.320007,131.970001,133.460007,131.100006,54930100,3703.06,35.121,7.5,27.2,30.693,113.622,0.74
1926,2020-12-28,133.990005,136.690002,137.339996,133.509995,124486200,3735.36,35.121,7.5,27.2,30.693,113.622,0.74
1927,2020-12-29,138.050003,134.869995,138.789993,134.339996,121047300,3727.04,35.121,7.5,27.2,30.693,113.622,0.74
1928,2020-12-30,135.580002,133.720001,135.990005,133.399994,96452100,3732.04,35.121,7.5,27.2,30.693,113.622,0.74
1929,2020-12-31,134.080002,132.690002,134.740005,131.720001,99116600,3756.07,40.454,8.472,34.165,20.224,62.259,1.7
1930,2021-01-04,133.520004,129.410004,133.610001,126.760002,143301900,3700.65,40.454,8.472,34.165,20.224,62.259,1.7
1931,2021-01-05,128.889999,131.009995,131.740005,128.429993,97664900,3726.86,40.454,8.472,34.165,20.224,62.259,1.7
1932,2021-01-06,127.720001,126.599998,131.050003,126.379997,155088000,3748.14,40.454,8.472,34.165,20.224,62.259,1.7
1933,2021-01-07,128.360001,130.919998,131.630005,127.860001,109578200,3803.79,40.454,8.472,34.165,20.224,62.259,1.7
1934,2021-01-08,132.429993,132.050003,132.630005,130.229996,105158200,3824.68,40.454,8.472,34.165,20.224,62.259,1.7
1935,2021-01-11,129.190002,128.979996,130.169998,128.5,100384500,3799.61,40.454,8.472,34.165,20.224,62.259,1.7
1936,2021-01-12,128.5,128.800003,129.690002,126.860001,91951100,3801.19,40.454,8.472,34.165,20.224,62.259,1.7
1937,2021-01-13,128.759995,130.889999,131.449997,128.490005,88636800,3809.84,40.454,8.472,34.165,20.224,62.259,1.7
1938,2021-01-14,130.800003,128.910004,131.0,128.759995,90221800,3795.54,40.454,8.472,34.165,20.224,62.259,1.7
1939,2021-01-15,128.779999,127.139999,130.220001,127.0,111598500,3768.25,40.454,8.472,34.165,20.224,62.259,1.7
1940,2021-01-19,127.779999,127.830002,128.710007,126.940002,90757300,3798.91,40.454,8.472,34.165,20.224,62.259,1.7
1941,2021-01-20,128.660004,132.029999,132.490005,128.550003,104319500,3851.85,40.454,8.472,34.165,20.224,62.259,1.7
1942,2021-01-21,133.800003,136.869995,139.669998,133.589996,120150900,3853.07,40.454,8.472,34.165,20.224,62.259,1.7
1943,2021-01-22,136.279999,139.070007,139.850006,135.020004,114459400,3841.47,40.454,8.472,34.165,20.224,62.259,1.7
1944,2021-01-25,143.070007,142.919998,145.089996,136.539993,157611700,3855.36,40.454,8.472,34.165,20.224,62.259,1.7
1945,2021-01-26,143.600006,143.160004,144.300003,141.369995,98390600,3849.62,40.454,8.472,34.165,20.224,62.259,1.7
1946,2021-01-27,143.429993,142.059998,144.300003,140.410004,140843800,3750.77,40.454,8.472,34.165,20.224,62.259,1.7
1947,2021-01-28,139.520004,137.089996,141.990005,136.699997,142621100,3787.38,40.454,8.472,34.165,20.224,62.259,1.7
1948,2021-01-29,135.830002,131.960007,136.740005,130.210007,177523800,3714.24,40.454,8.472,34.165,20.224,62.259,1.7
1949,2021-02-01,133.75,134.139999,135.380005,130.929993,106239800,3773.86,40.454,8.472,34.165,20.224,62.259,1.7
1950,2021-02-02,135.729996,134.990005,136.309998,134.610001,83305400,3826.31,40.454,8.472,34.165,20.224,62.259,1.7
1951,2021-02-03,135.759995,133.940002,135.770004,133.610001,89880900,3830.17,40.454,8.472,34.165,20.224,62.259,1.7
1952,2021-02-04,136.300003,137.389999,137.399994,134.589996,84183100,3871.74,40.454,8.472,34.165,20.224,62.259,1.7
1953,2021-02-05,137.350006,136.759995,137.419998,135.860001,75693800,3886.83,40.454,8.472,34.165,20.224,62.259,1.7
1954,2021-02-08,136.029999,136.910004,136.960007,134.919998,71297200,3915.59,40.454,8.472,34.165,20.224,62.259,1.7
1955,2021-02-09,136.619995,136.009995,137.880005,135.850006,76774200,3911.23,40.454,8.472,34.165,20.224,62.259,1.7
1956,2021-02-10,136.479996,135.389999,136.990005,134.399994,73046600,3909.88,40.454,8.472,34.165,20.224,62.259,1.7
1957,2021-02-11,135.899994,135.130005,136.389999,133.770004,64280000,3916.38,40.454,8.472,34.165,20.224,62.259,1.7
1958,2021-02-12,134.350006,135.369995,135.529999,133.690002,60145100,3934.83,40.454,8.472,34.165,20.224,62.259,1.7
1959,2021-02-16,135.490005,133.190002,136.009995,132.789993,80576300,3932.59,40.454,8.472,34.165,20.224,62.259,1.7
1960,2021-02-17,131.25,130.839996,132.220001,129.470001,97918500,3931.33,40.454,8.472,34.165,20.224,62.259,1.7
1961,2021-02-18,129.199997,129.710007,130.0,127.410004,96856700,3913.97,40.454,8.472,34.165,20.224,62.259,1.7
1962,2021-02-19,130.240005,129.869995,130.710007,128.800003,87668800,3906.71,40.454,8.472,34.165,20.224,62.259,1.7
1963,2021-02-22,128.009995,126.0,129.720001,125.599998,103916400,3876.5,40.454,8.472,34.165,20.224,62.259,1.7
1964,2021-02-23,123.760002,125.860001,126.709999,118.389999,158273000,3881.37,40.454,8.472,34.165,20.224,62.259,1.7
1965,2021-02-24,124.940002,125.349998,125.559998,122.230003,111039900,3925.43,40.454,8.472,34.165,20.224,62.259,1.7
1966,2021-02-25,124.68,120.989998,126.459999,120.540001,148199500,3829.34,40.454,8.472,34.165,20.224,62.259,1.7
1967,2021-02-26,122.589996,121.260002,124.849998,121.199997,164560400,3811.15,40.454,8.472,34.165,20.224,62.259,1.7
1968,2021-03-01,123.75,127.790001,127.93,122.790001,116307900,3901.82,40.454,8.472,34.165,20.224,62.259,1.7
1969,2021-03-02,128.410004,125.120003,128.720001,125.010002,102260900,3870.29,40.454,8.472,34.165,20.224,62.259,1.7
1970,2021-03-03,124.809998,122.059998,125.709999,121.839996,112966300,3819.72,40.454,8.472,34.165,20.224,62.259,1.7
1971,2021-03-04,121.75,120.129997,123.599998,118.620003,178155000,3768.47,40.454,8.472,34.165,20.224,62.259,1.7
1972,2021-03-05,120.980003,121.419998,121.940002,117.57,153766600,3841.94,40.454,8.472,34.165,20.224,62.259,1.7
1973,2021-03-08,120.93,116.360001,121.0,116.209999,154376600,3821.35,40.454,8.472,34.165,20.224,62.259,1.7
1974,2021-03-09,119.029999,121.089996,122.059998,118.790001,129525800,3875.44,40.454,8.472,34.165,20.224,62.259,1.7
1975,2021-03-10,121.690002,119.980003,122.169998,119.449997,111943300,3898.81,40.454,8.472,34.165,20.224,62.259,1.7
1976,2021-03-11,122.540001,121.959999,123.209999,121.260002,103026500,3939.34,40.454,8.472,34.165,20.224,62.259,1.7
1977,2021-03-12,120.400002,121.029999,121.169998,119.160004,88105100,3943.34,40.454,8.472,34.165,20.224,62.259,1.7
1978,2021-03-15,121.410004,123.989998,124.0,120.419998,92403800,3968.94,40.454,8.472,34.165,20.224,62.259,1.7
1979,2021-03-16,125.699997,125.57,127.220001,124.720001,115227900,3962.71,40.454,8.472,34.165,20.224,62.259,1.7
1980,2021-03-17,124.050003,124.760002,125.860001,122.339996,111932600,3974.12,40.454,8.472,34.165,20.224,62.259,1.7
1981,2021-03-18,122.879997,120.529999,123.18,120.32,121229700,3915.46,40.454,8.472,34.165,20.224,62.259,1.7
1982,2021-03-19,119.900002,119.989998,121.43,119.68,185549500,3913.1,40.454,8.472,34.165,20.224,62.259,1.7
1983,2021-03-22,120.330002,123.389999,123.870003,120.260002,111912300,3940.59,40.454,8.472,34.165,20.224,62.259,1.7
1984,2021-03-23,123.330002,122.540001,124.239998,122.139999,95467100,3910.52,40.454,8.472,34.165,20.224,62.259,1.7
1985,2021-03-24,122.82,120.089996,122.900002,120.07,88530500,3889.14,40.454,8.472,34.165,20.224,62.259,1.7
1986,2021-03-25,119.540001,120.589996,121.660004,119.0,98844700,3909.52,40.454,8.472,34.165,20.224,62.259,1.7
1987,2021-03-26,120.349998,121.209999,121.480003,118.919998,94071200,3974.54,40.454,8.472,34.165,20.224,62.259,1.7
1988,2021-03-29,121.650002,121.389999,122.580002,120.730003,80819200,3971.09,40.454,8.472,34.165,20.224,62.259,1.7
1989,2021-03-30,120.110001,119.900002,120.400002,118.860001,85671900,3958.55,40.454,8.472,34.165,20.224,62.259,1.7
1990,2021-03-31,121.650002,122.150002,123.519997,121.150002,118323800,3972.89,32.925,7.206,30.778,23.145,68.431,1.41
1991,2021-04-01,123.660004,123.0,124.18,122.489998,75089100,4019.87,32.925,7.206,30.778,23.145,68.431,1.41
1992,2021-04-05,123.870003,125.900002,126.160004,123.07,88651200,4077.91,32.925,7.206,30.778,23.145,68.431,1.41
1993,2021-04-06,126.5,126.209999,127.129997,125.650002,80171300,4073.94,32.925,7.206,30.778,23.145,68.431,1.41
1994,2021-04-07,125.830002,127.900002,127.919998,125.139999,83466700,4079.95,32.925,7.206,30.778,23.145,68.431,1.41
1995,2021-04-08,128.949997,130.360001,130.389999,128.520004,88844600,4097.17,32.925,7.206,30.778,23.145,68.431,1.41
1996,2021-04-09,129.800003,133.0,133.039993,129.470001,106686700,4128.8,32.925,7.206,30.778,23.145,68.431,1.41
1997,2021-04-12,132.520004,131.240005,132.850006,130.630005,91420000,4127.99,32.925,7.206,30.778,23.145,68.431,1.41
1998,2021-04-13,132.440002,134.429993,134.660004,131.929993,91266500,4141.59,32.925,7.206,30.778,23.145,68.431,1.41
1999,2021-04-14,134.940002,132.029999,135.0,131.660004,87222800,4124.66,32.925,7.206,30.778,23.145,68.431,1.41
2000,2021-04-15,133.820007,134.5,135.0,133.639999,89347100,4170.42,32.925,7.206,30.778,23.145,68.431,1.41
2001,2021-04-16,134.300003,134.160004,134.669998,133.279999,84922400,4185.47,32.925,7.206,30.778,23.145,68.431,1.41
2002,2021-04-19,133.509995,134.839996,135.470001,133.339996,94264200,4163.26,32.925,7.206,30.778,23.145,68.431,1.41
2003,2021-04-20,135.020004,133.110001,135.529999,131.809998,94812300,4134.94,32.925,7.206,30.778,23.145,68.431,1.41
2004,2021-04-21,132.360001,133.5,133.75,131.300003,68847100,4173.42,32.925,7.206,30.778,23.145,68.431,1.41
2005,2021-04-22,133.039993,131.940002,134.149994,131.410004,84566500,4134.98,32.925,7.206,30.778,23.145,68.431,1.41
2006,2021-04-23,132.160004,134.320007,135.119995,132.160004,78657500,4180.17,32.925,7.206,30.778,23.145,68.431,1.41
2007,2021-04-26,134.830002,134.720001,135.059998,133.559998,66905100,4187.62,32.925,7.206,30.778,23.145,68.431,1.41
2008,2021-04-27,135.009995,134.389999,135.410004,134.110001,66015800,4186.72,32.925,7.206,30.778,23.145,68.431,1.41
2009,2021-04-28,134.309998,133.580002,135.020004,133.080002,107760100,4183.18,32.925,7.206,30.778,23.145,68.431,1.41
2010,2021-04-29,136.470001,133.479996,137.070007,132.449997,151101000,4211.47,32.925,7.206,30.778,23.145,68.431,1.41
2011,2021-04-30,131.779999,131.460007,133.559998,131.070007,109839500,4181.17,32.925,7.206,30.778,23.145,68.431,1.41
2012,2021-05-03,132.039993,132.539993,134.070007,131.830002,75135100,4192.66,32.925,7.206,30.778,23.145,68.431,1.41
2013,2021-05-04,131.190002,127.849998,131.490005,126.699997,137564700,4164.66,32.925,7.206,30.778,23.145,68.431,1.41
2014,2021-05-05,129.199997,128.100006,130.449997,127.970001,84000900,4167.59,32.925,7.206,30.778,23.145,68.431,1.41
2015,2021-05-06,127.889999,129.740005,129.75,127.129997,78128300,4201.62,32.925,7.206,30.778,23.145,68.431,1.41
2016,2021-05-07,130.850006,130.210007,131.259995,129.479996,78973300,4232.6,32.925,7.206,30.778,23.145,68.431,1.41
2017,2021-05-10,129.410004,126.849998,129.539993,126.809998,88071200,4188.43,32.925,7.206,30.778,23.145,68.431,1.41
2018,2021-05-11,123.5,125.910004,126.269997,122.769997,126142800,4152.1,32.925,7.206,30.778,23.145,68.431,1.41
2019,2021-05-12,123.400002,122.769997,124.639999,122.25,112172300,4063.04,32.925,7.206,30.778,23.145,68.431,1.41
2020,2021-05-13,124.580002,124.970001,126.150002,124.260002,105861300,4112.5,32.925,7.206,30.778,23.145,68.431,1.41
2021,2021-05-14,126.25,127.449997,127.889999,125.849998,81918000,4173.85,32.925,7.206,30.778,23.145,68.431,1.41
2022,2021-05-17,126.82,126.269997,126.93,125.169998,74244600,4163.29,32.925,7.206,30.778,23.145,68.431,1.41
2023,2021-05-18,126.559998,124.849998,126.989998,124.779999,63342900,4127.83,32.925,7.206,30.778,23.145,68.431,1.41
2024,2021-05-19,123.160004,124.690002,124.919998,122.860001,92612000,4115.68,32.925,7.206,30.778,23.145,68.431,1.41
2025,2021-05-20,125.230003,127.309998,127.720001,125.099998,76857100,4159.12,32.925,7.206,30.778,23.145,68.431,1.41
2026,2021-05-21,127.82,125.43,128.0,125.209999,79295400,4155.86,32.925,7.206,30.778,23.145,68.431,1.41
2027,2021-05-24,126.010002,127.099998,127.940002,125.940002,63092900,4197.05,32.925,7.206,30.778,23.145,68.431,1.41
2028,2021-05-25,127.82,126.900002,128.320007,126.32,72009500,4188.13,32.925,7.206,30.778,23.145,68.431,1.41
2029,2021-05-26,126.959999,126.849998,127.389999,126.419998,56575900,4195.99,32.925,7.206,30.778,23.145,68.431,1.41
2030,2021-05-27,126.440002,125.279999,127.639999,125.080002,94625600,4200.88,32.925,7.206,30.778,23.145,68.431,1.41
2031,2021-05-28,125.57,124.610001,125.800003,124.550003,71311100,4204.11,32.925,7.206,30.778,23.145,68.431,1.41
2032,2021-06-01,125.080002,124.279999,125.349998,123.940002,67637100,4202.04,32.925,7.206,30.778,23.145,68.431,1.41
2033,2021-06-02,124.279999,125.059998,125.239998,124.050003,59278900,4208.12,32.925,7.206,30.778,23.145,68.431,1.41
2034,2021-06-03,124.68,123.540001,124.849998,123.129997,76229200,4192.85,32.925,7.206,30.778,23.145,68.431,1.41
2035,2021-06-04,124.07,125.889999,126.160004,123.849998,75169300,4229.89,32.925,7.206,30.778,23.145,68.431,1.41
2036,2021-06-07,126.169998,125.900002,126.32,124.830002,71057600,4226.52,32.925,7.206,30.778,23.145,68.431,1.41
2037,2021-06-08,126.599998,126.739998,128.460007,126.209999,74403800,4227.26,32.925,7.206,30.778,23.145,68.431,1.41
2038,2021-06-09,127.209999,127.129997,127.75,126.519997,56877900,4219.55,32.925,7.206,30.778,23.145,68.431,1.41
2039,2021-06-10,127.019997,126.110001,128.190002,125.940002,71186400,4239.18,32.925,7.206,30.778,23.145,68.431,1.41
2040,2021-06-11,126.529999,127.349998,127.440002,126.099998,53522400,4247.44,32.925,7.206,30.778,23.145,68.431,1.41
2041,2021-06-14,127.82,130.479996,130.539993,127.07,96906500,4255.15,32.925,7.206,30.778,23.145,68.431,1.41
2042,2021-06-15,129.940002,129.639999,130.600006,129.389999,62746300,4246.59,32.925,7.206,30.778,23.145,68.431,1.41
2043,2021-06-16,130.369995,130.149994,130.889999,128.460007,91815000,4223.7,32.925,7.206,30.778,23.145,68.431,1.41
2044,2021-06-17,129.800003,131.789993,132.550003,129.649994,96721700,4221.86,32.925,7.206,30.778,23.145,68.431,1.41
2045,2021-06-18,130.710007,130.460007,131.509995,130.240005,108953300,4166.45,32.925,7.206,30.778,23.145,68.431,1.41
2046,2021-06-21,130.300003,132.300003,132.410004,129.210007,79663300,4224.79,32.925,7.206,30.778,23.145,68.431,1.41
2047,2021-06-22,132.130005,133.979996,134.080002,131.619995,74783600,4246.44,32.925,7.206,30.778,23.145,68.431,1.41
2048,2021-06-23,133.770004,133.699997,134.320007,133.229996,60214200,4241.84,32.925,7.206,30.778,23.145,68.431,1.41
2049,2021-06-24,134.449997,133.410004,134.639999,132.929993,68711000,4266.49,32.925,7.206,30.778,23.145,68.431,1.41
2050,2021-06-25,133.460007,133.110001,133.889999,132.809998,70783700,4280.7,32.925,7.206,30.778,23.145,68.431,1.41
2051,2021-06-28,133.410004,134.779999,135.25,133.350006,62111300,4290.61,32.925,7.206,30.778,23.145,68.431,1.41
2052,2021-06-29,134.800003,136.330002,136.490005,134.350006,64556100,4291.8,32.925,7.206,30.778,23.145,68.431,1.41
2053,2021-06-30,136.169998,136.960007,137.410004,135.869995,63261400,4297.5,30.64,7.231,32.78,28.483,86.039,1.31
2054,2021-07-01,136.600006,137.270004,137.330002,135.759995,52485800,4319.94,30.64,7.231,32.78,28.483,86.039,1.31
2055,2021-07-02,137.899994,139.960007,140.0,137.75,78852600,4352.34,30.64,7.231,32.78,28.483,86.039,1.31
2056,2021-07-06,140.070007,142.020004,143.149994,140.070007,108181800,4343.54,30.64,7.231,32.78,28.483,86.039,1.31
2057,2021-07-07,143.539993,144.570007,144.889999,142.660004,104911600,4358.13,30.64,7.231,32.78,28.483,86.039,1.31
2058,2021-07-08,141.580002,143.240005,144.059998,140.669998,105575500,4320.82,30.64,7.231,32.78,28.483,86.039,1.31
2059,2021-07-09,142.75,145.110001,145.649994,142.649994,99890800,4369.55,30.64,7.231,32.78,28.483,86.039,1.31
2060,2021-07-12,146.210007,144.5,146.320007,144.0,76299700,4384.63,30.64,7.231,32.78,28.483,86.039,1.31
2061,2021-07-13,144.029999,145.639999,147.460007,143.630005,100827100,4369.21,30.64,7.231,32.78,28.483,86.039,1.31
2062,2021-07-14,148.100006,149.149994,149.570007,147.679993,127050800,4374.3,30.64,7.231,32.78,28.483,86.039,1.31
2063,2021-07-15,149.240005,148.479996,150.0,147.089996,106820300,4360.03,30.64,7.231,32.78,28.483,86.039,1.31
2064,2021-07-16,148.460007,146.389999,149.759995,145.880005,93251400,4327.16,30.64,7.231,32.78,28.483,86.039,1.31
2065,2021-07-19,143.75,142.449997,144.070007,141.669998,121434600,4258.49,30.64,7.231,32.78,28.483,86.039,1.31
2066,2021-07-20,143.460007,146.149994,147.100006,142.960007,96350000,4323.06,30.64,7.231,32.78,28.483,86.039,1.31
2067,2021-07-21,145.529999,145.399994,146.130005,144.630005,74993500,4358.69,30.64,7.231,32.78,28.483,86.039,1.31
2068,2021-07-22,145.940002,146.800003,148.199997,145.809998,77338200,4367.48,30.64,7.231,32.78,28.483,86.039,1.31
2069,2021-07-23,147.550003,148.559998,148.720001,146.919998,71447400,4411.79,30.64,7.231,32.78,28.483,86.039,1.31
2070,2021-07-26,148.270004,148.990005,149.830002,147.699997,72434100,4422.3,30.64,7.231,32.78,28.483,86.039,1.31
2071,2021-07-27,149.119995,146.770004,149.210007,145.550003,104818600,4401.46,30.64,7.231,32.78,28.483,86.039,1.31
